a8170d,3
3c10aa,3
460861,5
06a0fd,1
48d114,6
345206,2
0642fd,2
4ba9ab,2
461fbd,5
46b824,2
45bb41,4
39a202,2
47c1f7,2
40021f,2
80068c,2
440bb4,5
38a71c,0
3ce600,3
398585,5
48c12c,2
345646,2
4bb26e,2
4b9da1,2
46b8a3,2
3cf8be,3
3964ee,2
781a1d,2
4ab56e,4
3b76a5,3
a0c081,3
484557,2
408026,2
50020a,5
39644d,1
406fda,2
34608e,2
46b8a7,2
39b1d5,3
486804,2
491187,3
4baa8b,2
4690e4,2
4d23a3,2
8a048f,4
4952ca,2
4baa4f,2
3964f3,2
40600e,2
493201,3
06a0dc,1
4baa79,2
8a0530,4
4891b4,2
4b1a2c,2
03e137,4
3c564f,3
4baa67,2
424b58,3
400280,2
a63b7c,5
407faf,2
4baa56,2
3d1fb6,0
3c64cc,3
48c2a8,2
440193,2
3964f8,2
a95078,3
407797,2
4cadb7,2
38775b,2
491185,3
01023a,2
383d7a,5
44d0a1,2
406b83,2
49d407,3
3877bb,2
39644c,1
407267,2
71bf23,2
3cf62a,3
3c5ef6,2
4d2511,5
3c666a,2
4d02c5,3
4d2356,4
4cae8d,2
407b70,2
39c44d,5
3cc246,3
491d88,3
399043,3
3c5461,2
c07995,1
4ba261,9
469dc1,2
34610b,4
3961e4,3
4cc505,2
4b1a3b,2
401168,5
4d20cb,3
459da6,3
3c0ca7,2
406017,2
4ca2a9,2
3a6419,3
44c062,5
493299,3
4d237e,2
a60253,3
a17dd1,3
4d2510,5
4bb267,2
4d21dc,2
400efe,2
501024,2
4402f2,9
06a090,2
460d4c,5
4ab548,5
4d403f,3
34224e,2
06a1ca,3
46d112,4
05e063,4
a7c86d,3
4078ef,2
3c6496,2
3b776f,11
4cae68,2
346186,2
43f75e,4
4d20fe,3
3c6481,2
3cd43c,3
4520cf,2
39ceb3,2
341683,2
49328f,3
3cc95a,3
45f426,3
39ae35,5
a34e51,3
407e61,2
a13f03,3
3964eb,2
3434c9,3
48c225,2
4ba930,2
3829fb,3
34250a,2
4841a6,2
3e369f,3
440d41,3
3c6713,1
4d208a,3
4690ea,2
a65162,3
440c27,5
44cc42,2
4baa74,2
502d6a,2
a51f09,3
3cc1db,3
45ce4a,0
a7eef7,3
06a1cd,3
44b4a4,3
4ba90e,2
484fdf,2
4d0215,3
398579,2
40803e,2
39cf09,1
a0cc2c,3
a7da0f,3
a8927f,3
4405da,3
3ce594,3
4d2148,3
3c058b,3
a69416,6
407f11,5
48c131,2
43f6d7,4
491144,4
42479e,3
4aca46,2
385bbb,4
3434ce,3
43ee1b,3
4d22d6,3
4bb209,2
38871b,2
440c87,3
471a75,4
494101,3
461fa5,2
490d01,3
4407fd,6
503e9b,2
3c6641,2
4d243b,3
491183,3
39a182,3
46b8a8,2
4aca42,2
406c72,2
4bb20c,2
44cc41,2
39cdcf,3
3c5ef8,2
39644e,1
407ef9,9
39cc83,3
489223,2
503cf8,4
5002ec,3
ac7e64,3
461fa2,2
4baac3,2
48c2ac,2
45ce4b,1
461fa7,2
39ce6e,3
4d211b,3
49d429,5
01022f,2
3c6485,2
43ee26,3
47880f,2
34310d,2
4242f9,3
407666,2
4ab561,4
c05aac,3
ad0d77,5
39cead,2
3e1a33,3
405636,2
407caf,2
4b1a3c,2
ac68ef,3
4baad3,2
399543,3
3003ae,2
346090,2
4d2190,2
a8d986,5
491216,3
43e9d0,3
49328e,3
3c64a8,2
346185,2
48c22b,2
405f12,2
4067f4,2
48c134,2
4952c1,2
43ee47,3
4cae94,2
4baa8a,2
48c228,2
4071d9,2
3e2907,3
3444da,2
3c4445,2
3424d1,2
50022e,3
3e2274,3
3c64a6,2
4cae90,2
40643d,2
440bc1,2
4cab3d,3
345204,2
48c12d,2
3c6712,1
500208,5
4b7f45,3
406539,2
4d20e7,3
3b7717,4
3c55c7,2
4d24cb,2
49524a,2
480c44,2
4bb20d,2
4d02c4,3
4891ae,2
3e2649,3
44ce4f,2
4d2133,3
3c4dc8,2
a72ac3,2
48c226,2
4d21b1,2
396443,1
3cd90e,3
346183,2
4403bd,3
39ceaf,2
4d2504,2
46a5e7,2
4aca82,2
407667,2
48c2a9,2
461553,5
3c858c,3
4d2503,2
440866,3
4bb065,2
406669,2
45e4cb,4
a8bf91,1
4d0110,1
a0f05b,5
38771b,2
4075e0,2
3c666c,2
4d243c,3
408027,2
4ba993,2
4cac20,2
3988c6,5
39d306,2
398613,3
484165,2
4402db,2
44cdc6,2
4acb01,2
3e2282,3
407599,3
4d24ea,2
4baac8,2
8a052e,4
4d20ec,3
3c2d57,3
3c6668,2
407836,2
4cae63,2
484132,2
4ba915,2
3c6650,2
4d236b,2
4ba90c,2
3444c9,2
4bb28e,2
395146,7
c07a0c,1
398df8,3
407d22,2
3e2727,6
3c5464,2
342210,2
49329a,3
408051,2
39d313,2
3964e8,2
4ba932,2
39d309,2
39d30b,2
485a35,2
440d6e,2
39990c,3
4d2052,2
407f0d,2
4ca1fe,0
345082,2
4baa7a,2
4cae60,2
4077bb,2
3e1749,3
3003f5,3
4951d1,2
02a1ab,2
4d2384,2
4067ef,2
3877fb,2
489220,2
502d70,2
a14fe0,2
7813f0,2
49514c,2
342398,2
407794,2
4ca6a3,2
46a60f,4
39cf0a,1
424c66,2
4cae52,2
4cafdb,2
4aca86,2
4cafa0,3
a00541,6
300803,5
407ac3,2
505cea,2
383c7a,5
4d0202,3
486802,2
407796,2
4691c8,2
48c222,2
4d24ca,2
3c64b1,2
44cdcf,2
39ae32,3
70a9b1,4
3c6491,2
3c5468,2
501d0a,2
383c5a,5
399188,3
4d2283,5
406443,2
44cc44,2
06a08c,2
39d312,2
a0bf4c,3
49328d,3
407567,2
3ce686,3
4d209b,3
3c0e3d,3
34644d,2
a32798,5
3e175b,3
4d2486,3
484164,2
39ca81,12
485092,6
4aca50,2
3c78af,2
40674a,6
8a052f,4
493291,3
3c0ca3,2
096022,4
39cf08,1
3cf1a2,3
48c2ae,2
39a64b,3
39ccce,5
383c3a,5
a1ecac,3
a247a2,6
a955fe,5
4080e4,2
43e7b2,3
780bc0,3
4d236a,2
3d7f46,5
4cae95,2
3b7b41,5
46ada1,3
396445,1
407bdc,2
48c22e,2
49d2d0,4
3e1f4e,3
c04ae5,2
49d403,2
394ca1,3
ac8a4c,6
4d23a5,3
4073cd,5
4690e9,2
398924,3
4912c8,3
440b90,2
4d234f,2
424c0b,4
440ced,2
484559,2
347387,1
44cc43,2
3dd380,9
3985c3,3
440a8f,2
4ba9c2,1
8a04bf,4
511101,4
a0000d,3
4863c3,10
3cc249,3
4cae64,2
3e4535,6
a5a63b,5
493288,3
4d02df,3
a1b4b9,5
47b007,3
43f6f6,2
406b91,2
49328b,3
a15397,2
48c137,2
469936,4
4bb281,2
34761a,2
3e1760,3
45e4ea,4
4d404c,5
3e2316,3
345359,2
402f75,6
39514d,7
3451d3,2
345108,2
345618,2
4627c1,5
4951cb,2
39c901,12
40756c,2
39bda9,2
4072a4,2
4d2489,3
a144bb,2
4072c7,2
4d24a1,3
484f50,3
4bca63,3
39b0d3,6
4d0221,3
407cb2,2
408012,2
48c12e,2
7c6bf5,3
4d02e3,5
505d58,2
020183,3
399c22,9
4b18e4,3
8a05bb,4
3420ca,2
40799b,2
4bb265,2
3b7713,4
4cadf6,2
399184,3
404eca,7
aba77c,5
4d0262,3
39c58d,6
39e1c6,3
4cae6c,2
4bb26f,2
3aab85,0
3c61e9,3
4b0f59,5
511168,4
43ee42,3
45ce47,2
490d0b,3
490d07,3
38861b,2
407f0e,2
408134,2
3964f4,2
4080c1,2
4aca4a,2
3cf356,3
4d2480,3
3924a0,5
3aab70,0
39806f,6
4932a1,3
3d0fa6,7
3aab74,0
4d4027,9
39bc27,9
4d4020,9
4d403e,9
424c16,9
300647,9
5084a9,9
39a40b,9
30042e,9
c829e0,9
347514,9
4d2506,9
4d026e,9
4b43ae,9
3e078c,9
